"ICES" "Species" "mean_length" "haul_sum" "CPUE_mean" "biomass"
"43G0" "Hippoglossoides platessoides" 133.471847998354 14 256.89 6.10824178358389
"43G0" "Buglossidium luteum" 92.0833333333333 14 1.98714285714286 0.0155157290126901
"43G0" "Merlangius merlangus" 153.940326595698 14 1068.82428571429 38.990923724399
"43G0" "Trachinus draco" 225 14 0.285714285714286 0.0325446428571429
"43G0" "Trisopterus minutus" 180 14 0.142857142857143 0.00833142857142857
"43G0" "Eutrigla gurnardus" 122.891636575847 14 32.0571428571429 0.594965517723384
"43G0" "Melanogrammus aeglefinus" 190 14 0.285714285714286 0.0195971428571429
"43G0" "Pholis gunnellus" 170 14 0.142857142857143 0.00701857142857143
"43G0" "Limanda limanda" 161.054322564853 14 2797.14871428571 116.851075258048
"43G0" "Microstomus kitt" 168.333333333333 14 1.48428571428571 0.0707991229497355
"43G0" "Scophthalmus rhombus" 231.071428571428 14 1.42857142857143 0.17625470051541
"43G0" "Platichthys flesus" 256.984355568601 14 462.580285714286 78.5067821580266
"43G0" "Pollachius virens" 240 14 0.142857142857143 0.0197485714285714
"43G0" "Solea solea" 230.625 14 1.14285714285714 0.140188083147321
"43G0" "Scophthalmus maximus" 237.5 14 0.571428571428571 0.0765513392857143
"43G0" "Syngnathidae" 280 14 0.142857142857143 0.03136
"43G0" "Zoarces viviparus" 200 14 0.857142857142857 0.0685714285714286
"43G0" "Gadus morhua" 181.774000720889 14 71.8928571428571 4.31798412257241
"43G1" "Buglossidium luteum" 93.3333333333333 48 0.166666666666667 0.00135506172839506
"43G1" "Arnoglossus laterna" 110.416666666667 48 1.63583333333333 0.0220212998378424
"43G1" "Melanogrammus aeglefinus" 205.531476326956 48 22.72625 1.97316228217954
"43G1" "Myoxocephalus scorpius" 182.007399697591 48 6.8875 0.415268268413489
"43G1" "Chelidonichthys lucernus" 295 48 0.0833333333333333 0.0213936458333333
"43G1" "Enchelyopus cimbrius" 188.368159281603 48 19.47875 1.30191780187619
"43G1" "Callionymus" 125.74731517135 48 150.341666666667 2.98934145026406
"43G1" "Cyclopterus lumpus" 285 48 0.0833333333333333 0.0192909375
"43G1" "Lepidorhombus whiffiagonis" 119.190476190476 48 4.04666666666667 0.0685207482193357
"43G1" "Merluccius merluccius" 198.091355904374 48 28.72 2.2324462413426
"43G1" "Pleuronectes platessa" 192.535904033559 48 120.371666666667 8.59131137159771
"43G1" "Eutrigla gurnardus" 162.141665936745 48 34.4441666666667 1.46824852996563
"43G1" "Hippoglossoides platessoides" 123.142124280324 48 596.5675 11.1398543743859
"43G1" "Amblyraja radiata" 418 48 0.208333333333333 0.152155483333333
"43G1" "Myxine glutinosa" 268.333333333333 48 1.06666666666667 0.206087950617284
"43G1" "Gobiidae" 88.3333333333333 48 0.458333333333333 0.0031590412808642
"43G1" "Lumpenus lampretaeformis" 233.412335381792 48 48.32375 6.14514366620994
"43G1" "Trisopterus minutus" 171.062271062271 48 4.71916666666667 0.236226174068306
"43G1" "Pollachius virens" 256.666666666667 48 0.125 0.021135787037037
"43G1" "Mullus surmuletus" 157 48 0.375 0.01451209875
"43G1" "Limanda limanda" 159.30524022516 48 898.109416666667 36.3094303528282
"43G1" "Glyptocephalus cynoglossus" 209.705882352941 48 1.375 0.126804462236668
"43G1" "Merlangius merlangus" 167.774711114885 48 739.220416666667 34.9102896625188
"43G1" "Gadus morhua" 211.221630900601 48 60.2654166666667 5.6791499840893
"43G1" "Microstomus kitt" 202.066516861761 48 9.75 0.804428931502847
"43G1" "Trachinus draco" 260.416666666667 48 0.708333333333333 0.125096168047116
"43G1" "Syngnathidae" 353.333333333333 48 0.125 0.0551396296296296
"43G1" "Pholis gunnellus" 195 48 0.0833333333333333 0.0061790625
"43G1" "Platichthys flesus" 279.945985048728 48 50.8720833333333 11.1609780295277
"43G1" "Zoarces viviparus" 215 48 0.596666666666667 0.0592989708333333
"43G1" "Scophthalmus rhombus" 353.333333333333 48 0.416666666666667 0.183798765432099
"43G1" "Scophthalmus maximus" 352.857142857143 48 0.291666666666667 0.128139651360544
"43G1" "Solea solea" 251.385964912281 48 1.79166666666667 0.284629752320163
"43G7" "Myoxocephalus scorpius" 211.808025408966 34 37.8235294117647 3.59409279671083
"43G7" "Cyclopterus lumpus" 180 34 1.05882352941176 0.0617505882352941
"43G7" "Gobiidae" 55 34 0.117647058823529 0.000195735294117647
"43G7" "Pleuronectes platessa" 272.380952380952 34 1.70588235294118 0.344730158222019
"43G7" "Platichthys flesus" 260.269423207867 34 240.647058823529 42.4277505689782
"43G7" "Merlangius merlangus" 430 34 0.0588235294117647 0.0467688235294118
"43G7" "Enchelyopus cimbrius" 220 34 0.117647058823529 0.0125270588235294
"43G7" "Gadus morhua" 301.843966857791 34 60.9117647058824 16.7513063503666
"43G7" "Myoxocephalus quadricornis" 190.550081742278 34 17.6176470588235 1.21892033845326
"43G7" "Anguilla anguilla" 340 34 0.0588235294117647 0.02312
"43G7" "Zoarces viviparus" 218.149403856951 34 20.6764705882353 2.14653759648029
"43G8" "Pleuronectes platessa" 281.785714285714 31 1.29032258064516 0.288705603428007
"43G8" "Myoxocephalus scorpius" 227.397976596137 31 114.967741935484 13.5187267380655
"43G8" "Salmo salar" 710 31 0.0645161290322581 0.230910322580645
"43G8" "Cyclopterus lumpus" 163.161236424394 31 5.67741935483871 0.246605033669345
"43G8" "Lumpenus lampretaeformis" 280 31 0.0645161290322581 0.0141625806451613
"43G8" "Gobiidae" 39 31 1.29032258064516 0.000765406451612903
"43G8" "Myoxocephalus quadricornis" 185.111111111111 31 3.09677419354839 0.196429631583698
"43G8" "Enchelyopus cimbrius" 201.542857142857 31 2.51612903225806 0.205984784653001
"43G8" "Platichthys flesus" 248.836020590237 31 812.41935483871 125.175692790402
"43G8" "Zoarces viviparus" 248.24871001032 31 5.54838709677419 0.84884374810494
"43G8" "Gadus morhua" 265.59002945944 31 336.290322580645 63.0013232327184
"43G8" "Scophthalmus maximus" 255.185185185185 31 1.03225806451613 0.171535754744966
"43G9" "Myoxocephalus scorpius" 224.847581359607 25 21.8 2.47811327707466
"43G9" "Cyclopterus lumpus" 167.222222222222 25 1.32 0.0617242615226337
"43G9" "Pleuronectes platessa" 235 25 1.36 0.1764991
"43G9" "Platichthys flesus" 247.166875372075 25 627.76 94.7904187172348
"43G9" "Scophthalmus maximus" 190 25 0.08 0.0054872
"43G9" "Merlangius merlangus" 310 25 0.08 0.0238328
"43G9" "Myoxocephalus quadricornis" 149.375 25 0.88 0.0293302947265625
"43G9" "Zoarces viviparus" 218.333333333333 25 0.44 0.0457944462962963
"43G9" "Enchelyopus cimbrius" 221.711462450593 25 5.2 0.566719013605273
"43G9" "Gadus morhua" 281.549747239363 25 590.48 131.786407020468
"43H0" "Myoxocephalus scorpius" 216.154559782219 67 4.80597014925373 0.485371501509466
"43H0" "Cyclopterus lumpus" 157.455357142857 67 2.80597014925373 0.109535619937702
"43H0" "Scophthalmus maximus" 200 67 0.0597014925373134 0.00477611940298507
"43H0" "Platichthys flesus" 233.075928800015 67 2082.76119402985 263.713126691154
"43H0" "Zoarces viviparus" 254.204678362573 67 2.14925373134328 0.353051699511479
"43H0" "Pleuronectes platessa" 160 67 0.0298507462686567 0.00122268656716418
"43H0" "Gadus morhua" 302.577724315982 67 38.8582089552239 10.7644943960619
"43H1" "Myoxocephalus scorpius" 211.115485141425 64 8.09375 0.761570397591791
"43H1" "Cyclopterus lumpus" 140.998737373737 64 2.15625 0.0604428290237738
"43H1" "Gobiidae" 51.6666666666667 64 0.5 0.000689606481481481
"43H1" "Scophthalmus maximus" 231.598214285714 64 2.5 0.310560078719675
"43H1" "Platichthys flesus" 221.05954214704 64 859.296875 92.8262980503352
"43H1" "Pleuronectes platessa" 150 64 0.15625 0.0052734375
"43H1" "Hyperoplus" 210 64 0.0625 0.005788125
"43H1" "Zoarces viviparus" 263.942799301366 64 7.875 1.44803819565542
"43H1" "Enchelyopus cimbrius" 220 64 0.0625 0.006655
"43H1" "Gadus morhua" 291.021571878319 64 48.2421875 11.8905662948484
"43H1" "Myoxocephalus quadricornis" 262.5 64 0.125 0.02260986328125
"44G0" "Callionymus" 157.279486794718 12 69.7166666666667 2.71239455786924
"44G0" "Arnoglossus laterna" 111.666666666667 12 0.666666666666667 0.00928280864197527
"44G0" "Merluccius merluccius" 230 12 0.5 0.060835
"44G0" "Cyclopterus lumpus" 270 12 0.166666666666667 0.032805
"44G0" "Melanogrammus aeglefinus" 265 12 1.66666666666667 0.310160416666667
"44G0" "Hippoglossoides platessoides" 153.551076165903 12 208.281 7.54064069978667
"44G0" "Myoxocephalus scorpius" 166.488095238095 12 3.83333333333333 0.176899310258227
"44G0" "Lumpenus lampretaeformis" 210 12 0.333333333333333 0.03087
"44G0" "Lepidorhombus whiffiagonis" 138.861111111111 12 4.71666666666667 0.126292364128647
"44G0" "Eutrigla gurnardus" 152.1 12 2.83333333333333 0.099697739895
"44G0" "Syngnathidae" 405 12 0.333333333333333 0.22143375
"44G0" "Glyptocephalus cynoglossus" 225 12 0.5 0.056953125
"44G0" "Trachinus draco" 200 12 0.166666666666667 0.0133333333333333
"44G0" "Gadus morhua" 174.848290854174 12 161.358333333333 8.62532709602863
"44G0" "Merlangius merlangus" 149.682929399994 12 1403.585 47.0712292989483
"44G0" "Platichthys flesus" 259.953341232411 12 23.1666666666667 4.06958160448217
"44G0" "Scophthalmus rhombus" 286.254545454545 12 4.33333333333333 1.0164342070662
"44G0" "Pleuronectes platessa" 187.783274457463 12 380.669666666667 25.2068742674579
"44G0" "Scophthalmus maximus" 280 12 0.166666666666667 0.0365866666666667
"44G0" "Pollachius virens" 240 12 0.166666666666667 0.02304
"44G0" "Solea solea" 315 12 1 0.31255875
"44G0" "Microstomus kitt" 192.012118437118 12 14 0.991091960150449
"44G0" "Limanda limanda" 167.248878011557 12 767.893166666667 35.9244759750287
"44G1" "Melanogrammus aeglefinus" 187.782211464654 33 223.462424242424 14.796801709818
"44G1" "Cyclopterus lumpus" 335 33 0.424242424242424 0.15949553030303
"44G1" "Arnoglossus laterna" 125 33 2.03393939393939 0.0397253787878788
"44G1" "Hippoglossoides platessoides" 135.515488057481 33 768.432848484848 19.1237352271576
"44G1" "Buglossidium luteum" 97.5 33 0.242424242424242 0.00224693181818182
"44G1" "Chelidonichthys lucernus" 272.5 33 0.181818181818182 0.0367905965909091
"44G1" "Lumpenus lampretaeformis" 212.579665750916 33 53.2048484848485 5.11112344577404
"44G1" "Eutrigla gurnardus" 163.751236109184 33 23.9490909090909 1.05158115253087
"44G1" "Lepidorhombus whiffiagonis" 128.511111111111 33 4.08 0.0865928829018338
"44G1" "Myoxocephalus scorpius" 185 33 0.854545454545454 0.0541066136363636
"44G1" "Enchelyopus cimbrius" 220.034722222222 33 2.02787878787879 0.21603078835926
"44G1" "Pholis gunnellus" 181 33 0.666666666666667 0.0395316066666667
"44G1" "Callionymus" 143.049386293036 33 89.2630303030303 2.61294111747919
"44G1" "Gobiidae" 98.3333333333333 33 0.484848484848485 0.00461007856341189
"44G1" "Merluccius merluccius" 196.349609672591 33 11.3333333333333 0.857921969140388
"44G1" "Glyptocephalus cynoglossus" 202.5 33 0.363636363636364 0.0301955113636364
"44G1" "Trachinus draco" 232.857142857143 33 0.424242424242424 0.0535652071737786
"44G1" "Gadus morhua" 219.383484930374 33 113.879151515152 12.0241951383465
"44G1" "Solea solea" 208.333333333333 33 0.424242424242424 0.0383610409652076
"44G1" "Mullus surmuletus" 140 33 0.121212121212121 0.00332606060606061
"44G1" "Pleuronectes platessa" 194.59622775425 33 143.781575757576 10.5951348983038
"44G1" "Trisopterus minutus" 167.990410673338 33 19.7357575757576 0.935636761817228
"44G1" "Scophthalmus rhombus" 308.518518518519 33 0.909090909090909 0.266962970814686
"44G1" "Merlangius merlangus" 174.100065805055 33 1730.11975757576 91.3004612319068
"44G1" "Limanda limanda" 166.826929908888 33 434.430060606061 20.1705779222523
"44G1" "Syngnathidae" 316.666666666667 33 0.181818181818182 0.0577356902356902
"44G1" "Pollachius virens" 210 33 0.242424242424242 0.0224509090909091
"44G1" "Platichthys flesus" 280.313543758078 33 35.3939393939394 7.79580824974038
"44G1" "Microstomus kitt" 189.827176544063 33 18.3575757575758 1.25571329847328
"44G1" "Scophthalmus maximus" 250 33 0.121212121212121 0.0189393939393939
"44G9" "Myoxocephalus scorpius" 233.736760090054 35 43.1428571428571 5.50921805930882
"44G9" "Cyclopterus lumpus" 155.393261709051 35 11.5142857142857 0.432049542607522
"44G9" "Pleuronectes platessa" 268.205128205128 35 1.02857142857143 0.198442956585821
"44G9" "Gobiidae" 49.2000685166153 35 8.85714285714286 0.0105485015784258
"44G9" "Lumpenus lampretaeformis" 255.183982683983 35 1.45714285714286 0.242137673567664
"44G9" "Gadus morhua" 238.069032087733 35 47.0285714285714 6.34556804149984
"44G9" "Enchelyopus cimbrius" 226.469696969697 35 1.31428571428571 0.15265818136268
"44G9" "Platichthys flesus" 242.354757617605 35 1391.65714285714 198.101106853306
"44G9" "Limanda limanda" 220 35 0.0571428571428571 0.00608457142857143
"44G9" "Myoxocephalus quadricornis" 201.964789164264 35 348.742857142857 28.7297801614456
"44G9" "Zoarces viviparus" 213.501862646028 35 14.9428571428571 1.45424858315164
"44G9" "Scophthalmus maximus" 254.69696969697 35 1.42857142857143 0.236033308339197
"44H1" "Myoxocephalus scorpius" 185.388888888889 31 1.87096774193548 0.119211294618899
"44H1" "Cyclopterus lumpus" 141.25 31 0.387096774193548 0.0109089994959677
"44H1" "Pleuronectes platessa" 200 31 0.387096774193548 0.0309677419354839
"44H1" "Enchelyopus cimbrius" 330 31 0.0645161290322581 0.0231851612903226
"44H1" "Gadus morhua" 299.14752316812 31 49.6741935483871 13.29802237426
"44H1" "Platichthys flesus" 218.210785735537 31 285.709677419355 29.6861303576714
"44H1" "Zoarces viviparus" 209.575757575758 31 1.80645161290323 0.166283618775294
"45G9" "Ammodytidae" 140 23 0.0869565217391304 0.00238608695652174
"45G9" "Cyclopterus lumpus" 161.176470588235 23 4.39130434782609 0.183864744289772
"45G9" "Gobiidae" 45 23 0.173913043478261 0.000158478260869565
"45G9" "Pleuronectes platessa" 234 23 0.739130434782609 0.0947040730434782
"45G9" "Enchelyopus cimbrius" 240 23 0.347826086956522 0.0480834782608696
"45G9" "Gadus morhua" 240.574406406765 23 28.8260869565217 4.0135988266389
"45G9" "Platichthys flesus" 239.314970434352 23 389.608695652174 53.3996292841936
"45G9" "Myoxocephalus scorpius" 211.430008373336 23 20.0434782608696 1.89440560653807
"45G9" "Zoarces viviparus" 211.027181884855 23 32.7391304347826 3.07668006836391
"45G9" "Myoxocephalus quadricornis" 216.009615384616 23 2.8695652173913 0.289224680782763
"45G9" "Scophthalmus maximus" 257.5 23 0.347826086956522 0.0593873369565217
